BW-Balingen,48.2731,8.8528
BW-Burladingen,48.2911,9.1117
BW-Bisingen,48.3072,8.9136
BW-Haigerloch,48.3650,8.8067
BW-Rottenburg-N,48.4750,8.9333
BW-Ammerbuch,48.5419,8.9011
BW-Schramberg,48.2331,8.3853
BW-Triberg,48.1294,8.2306
BW-Furtwangen,48.0494,8.2050
BW-Vohrenbach,48.0533,8.3008
BW-Sankt-Georgen,48.1300,8.3303
BW-Hornberg,48.2061,8.2256
BW-Wolfach,48.2992,8.2197
BW-Haslach,48.2789,8.0919
BW-Hausach,48.2856,8.1683
BW-Gengenbach,48.4047,8.0156
BW-Zell-Harmersbach,48.3553,8.0658
BW-Kehl-2,48.5697,7.8147
BW-Willstaett,48.5378,7.9000
BW-Schopfheim-2,47.6500,7.8167
BW-Steinen-Bw,47.6433,7.7378
BW-Maulburg,47.6597,7.7708
BW-Loerrach-2,47.6147,7.6614
BW-Weil-Rhein,47.5978,7.6075
BW-Rheinfelden,47.5536,7.7872
BW-Bad-Saeckingen-2,47.5536,7.9492
BW-Wehr-Sw,47.6181,7.8861
BW-Tiengen-Waldsh,47.6311,8.3047
BW-Stuehlingen,47.7461,8.4467
BW-Bonndorf,47.8200,8.3367
BW-Donaueschingen-2,47.9528,8.4983
BW-Hüfingen,47.9219,8.4992
BW-Bad-Duerrheim,48.0211,8.5314
BW-Engen,47.8500,8.7783
BW-Singen-Htw,47.7611,8.8403
BW-Radolfzell,47.7411,8.9711
BW-Stockach,47.8508,9.0117
BW-Pfullendorf,47.9214,9.2606
BW-Meersburg,47.6953,9.2739
BW-Ueberlingen,47.7700,9.1697
BW-Markdorf,47.7194,9.3922
BW-Tettnang,47.6700,9.5894
BW-Wangen-Allgaeu,47.6886,9.8331
BW-Leutkirch,47.8264,10.0186
BW-Bad-Waldsee,47.9211,9.7556
BW-Aulendorf,47.9528,9.6411
SH-Glueckstadt,53.7833,9.4297
SH-Tornesch,53.7100,9.7117
SH-Uetersen,53.6850,9.6664
SH-Elmshorn,53.7531,9.6533
SH-Quickborn,53.7311,9.9011
SH-Henstedt-Ulzburg,53.7931,10.0181
SH-Kaltenkirchen,53.8350,9.9681
SH-Bad-Bramstedt,53.9197,9.8806
SH-Brunsbuettel,53.8917,9.1086
SH-Marne-Dthm,53.9522,9.0072
SH-St-Peter-Ording,54.3063,8.6383
SH-Toenning,54.3169,8.9433
SH-Friedrichstadt,54.3736,9.0844
SH-Sylt,54.9128,8.3133
SH-Foehr,54.7000,8.5667
SH-Westerland,54.9067,8.3083
SH-Kappeln,54.6597,9.9344
SH-Suederbrarup,54.6314,9.7711
SH-Gluecksburg,54.8367,9.5350
SH-Tarp,54.6636,9.4019
SH-Boklund,54.5872,9.5483
SH-Suederluegum,54.8758,8.9092
SH-Leck-NF,54.7681,8.9794
SH-Bredstedt,54.6175,8.9789
SH-Toenning-2,54.3169,8.9433
SH-Burg-Dithm,54.0844,9.2611
SH-Hennstedt-Dthm,54.2311,9.1781
SH-Lensahn,54.2069,10.8689
SH-Heiligenhafen,54.3753,10.9758
SH-Burg-Fehmarn,54.4422,11.1825
SH-Oldenburg-Holstein,54.2950,10.8867
SH-Neustadt-Holstein,54.1083,10.8125
SH-Timmendorfer-Strnd,54.0008,10.7842
SH-Scharbeutz,54.0258,10.7522
SH-Bad-Schwartau,53.9211,10.6989
SH-Stockelsdorf,53.9136,10.6650
SH-Travemuende,53.9600,10.8714
SH-Moelln-2,53.6256,10.6831
SH-Lauenburg-Elbe,53.3725,10.5594
SH-Schwarzenbek,53.5031,10.4839
SH-Buechen,53.4767,10.6025
SH-Trittau,53.6175,10.4019
SH-Bargteheide,53.7281,10.2592
SH-Ahrensburg,53.6753,10.2433
SH-Glinde,53.5436,10.2056
SH-Reinfeld,53.8281,10.4881
NI-Norden,53.5953,7.2025
NI-Norderney,53.7042,7.1547
NI-Wangerooge,53.7850,7.9050
NI-Borkum,53.5917,6.6900
NI-Esens,53.6483,7.6128
NI-Jever,53.5728,7.9008
NI-Friedeburg,53.4486,7.8344
NI-Sande,53.5036,8.0167
NI-Varel,53.4014,8.1389
NI-Bockhorn-NI,53.4022,7.9839
NI-Brake,53.3261,8.4811
NI-Nordenham,53.4839,8.4742
NI-Elsfleth,53.2353,8.4583
NI-Rastede,53.2475,8.1822
NI-Bad-Zwischenahn,53.1872,8.0089
NI-Westerstede-2,53.2553,7.9281
NI-Apen,53.2233,7.7964
NI-Edewecht,53.1303,7.9747
NI-Friesoythe,53.0289,7.8553
NI-Loeningen,52.7367,7.7508
NI-Lohne,52.6694,8.2375
NI-Dinklage,52.6611,8.1308
NI-Damme,52.5217,8.1989
NI-Bersenbrueck,52.5511,7.9456
NI-Quakenbrueck,52.6789,7.9583
NI-Bramsche,52.4081,7.9786
NI-Wallenhorst,52.3486,8.0114
NI-Belm,52.3072,8.1131
NI-Bissendorf,52.2806,8.1672
NI-Hasbergen,52.2389,7.9636
NI-Georgsmarienhuette,52.2089,8.0497
NI-Dissen,52.1242,8.1958
NI-Bad-Iburg,52.1583,8.0492
NI-Bad-Laer,52.0917,8.0608
NI-Bad-Rothenfelde,52.1153,8.1633
NI-Melle,52.2025,8.3375
NI-Bohmte,52.3617,8.3306
NI-Stadthagen,52.3239,9.2056
NI-Bueckeburg,52.2592,9.0467
NI-Rinteln,52.1872,9.0792
NI-Obernkirchen,52.2767,9.1422
NI-Wunstorf,52.4253,9.4356
NI-Barsinghausen,52.3097,9.4631
NI-Springe,52.2092,9.5556
NI-Hessisch-Oldendorf,52.1697,9.2511
NI-Sehnde,52.3175,9.9700
NI-Hemmingen,52.3239,9.7236
NI-Pattensen,52.2733,9.7669
NI-Laatzen,52.3158,9.8222
NI-Ronnenberg,52.3203,9.6531
NI-Gehrden,52.3119,9.5961
NI-Wedemark,52.5311,9.7186
NI-Isernhagen,52.4503,9.8344
NI-Burgwedel,52.4733,9.8617
NI-Uelzen-Land,52.9650,10.5611
NI-Gifhorn,52.4811,10.5481
NI-Wittingen,52.7311,10.7431
NI-Wolfsburg-Land,52.4203,10.7864
NI-Goettingen-Umld,51.5413,9.9158
NI-Duderstadt,51.5142,10.2547
NI-Osterode,51.7264,10.2542
NI-Herzberg,51.6539,10.3344
NI-Bad-Sachsa,51.5944,10.5478
NI-Clausthal,51.8067,10.3408
NI-Seesen,51.8917,10.1781
NI-Bad-Harzburg,51.8819,10.5639
NI-Vienenburg,51.9594,10.5683
NI-Schoeningen,52.1456,10.9711
NI-Koenigslutter,52.2519,10.8211
HH-Wandsbek,53.5747,10.0850
HH-Altona,53.5511,9.9356
HH-Eimsbuettel,53.5736,9.9514
HH-Bergedorf,53.4889,10.2114
HH-Harburg-Bz,53.4592,9.9806
HH-Hamburg-Nord,53.6011,9.9700
HH-Mitte-Hh,53.5500,9.9928
MV-Plau-am-See,53.4575,12.2606
MV-Roebel,53.3814,12.5842
MV-Penzlin,53.5103,13.0844
MV-Friedland-MV,53.6628,13.5489
MV-Strasburg,53.5089,13.7497
MV-Eggesin,53.6822,14.0586
MV-Torgelow,53.6306,14.0119
MV-Stavenhagen,53.7200,12.9067
MV-Malchin,53.7361,12.7700
MV-Teterow,53.7783,12.5731
MV-Tessin,54.0211,12.4647
MV-Sanitz,54.0728,12.3400
MV-Bad-Suelze,54.1097,12.6594
MV-Marlow,54.1572,12.5722
MV-Graal-Mueritz,54.2492,12.2200
MV-Kuehlungsborn,54.1442,11.7536
MV-Boltenhagen,54.0144,11.1972
MV-Wittenburg,53.5083,11.0653
MV-Goldberg-MV,53.5944,12.0786
MV-Sternberg,53.7128,11.8264
MV-Brueel,53.7547,11.7178
MV-Wismar-Land,53.8919,11.4658
MV-Klein-Trebbow,53.7197,11.3658
MV-Crivitz,53.5764,11.6489
MV-Plate-MV,53.5572,11.4894
MV-Doemitz,53.1419,11.2522
MV-Luebtheen,53.3097,11.0850
MV-Zarrentin,53.5553,10.8628
MV-Lassan,53.9839,13.8211
MV-Zinnowitz,54.0700,13.9133
MV-Heringsdorf,53.9533,14.1736
MV-Ahlbeck,53.9367,14.2017
MV-Garz-Ruegen,54.3511,13.3522
MV-Putbus,54.3589,13.4789
MV-Binz,54.4044,13.6178
MV-Sellin,54.3792,13.6900
RP-Nieder-Olm,49.9089,8.2014
RP-Oppenheim,49.8533,8.3603
RP-Nierstein,49.8731,8.3433
RP-Woerrstadt,49.8456,8.1206
RP-Saulheim,49.8533,8.1322
RP-Sprendlingen,49.8675,7.9942
RP-Gau-Algesheim,49.9594,8.0136
RP-Wallertheim,49.8403,8.0258
RP-Hassloch,49.3614,8.2589
RP-Bobenheim-Roxheim,49.5981,8.3781
RP-Maxdorf,49.4878,8.2872
RP-Schifferstadt,49.3858,8.3697
RP-Limburgerhof,49.4197,8.3886
RP-Mutterstadt,49.4400,8.3522
RP-Boehl-Iggelheim,49.3839,8.3217
RP-Bad-Bergzabern,49.1014,7.9994
RP-Edenkoben,49.2772,8.1239
RP-Maikammer,49.3050,8.1331
RP-Hauenstein,49.1925,7.8514
RP-Ruelzheim,49.1700,8.2625
RP-Herxheim,49.1442,8.2206
RP-Kandel,49.0825,8.1903
RP-Woerth-Rhein,49.0489,8.2675
RP-Jockgrim,49.1067,8.2864
RP-Lauterecken,49.6486,7.5919
RP-Wolfstein,49.5836,7.6086
RP-Rockenhausen,49.6275,7.8186
RP-Kirchheimbolanden,49.6700,8.0119
RP-Eisenberg-Pfalz,49.5650,8.0814
RP-Goellheim,49.5750,8.0464
RP-Pruem,50.2089,6.4242
RP-Gerolstein,50.2244,6.6594
RP-Adenau,50.3814,6.9344
RP-Hillesheim,50.2942,6.7544
RP-Kelberg,50.2967,6.9261
RP-Kyllburg,50.0356,6.5917
RP-Speicher,49.9311,6.6433
RP-Kirchberg-Hunsr,49.9494,7.4083
RP-Kastellaun,50.0686,7.4392
RP-Rheinboellen,50.0003,7.6736
RP-Hermeskeil,49.6536,6.9433
RP-Thalfang,49.7517,7.0286
RP-Morbach,49.8133,7.1208
RP-Boppard,50.2317,7.5897
RP-St-Goar,50.1525,7.7100
RP-Lahnstein,50.3072,7.6086
RP-Bad-Ems,50.3367,7.7106
RP-Nassau,50.3097,7.7944
RP-Westerburg,50.5642,7.9836
RP-Hachenburg,50.6603,7.8281
RP-Hoehr-Grenzhausen,50.4319,7.6700
RP-Ransbach-Baumbach,50.4633,7.7297
RP-Selters-WW,50.5275,7.7644
RP-Wirges,50.4664,7.8000
RP-Bad-Marienberg,50.6494,7.9519
RP-Rennerod,50.6019,8.0586
RP-Zell-Mosel,50.0269,7.1814
RP-Traben-Trarbach,49.9514,7.1147
RP-Klotten,50.1614,7.2333
RP-Beilstein-Mosel,50.1078,7.2453
RP-Manderscheid,50.0931,6.7997
RP-Bad-Neuenahr,50.5419,7.1342
RP-Remagen,50.5786,7.2278
RP-Sinzig,50.5450,7.2469
RP-Konz,49.7000,6.5778
RP-Saarburg,49.6053,6.5481
RP-Schweich,49.8222,6.7508
RP-Kirn,49.7861,7.4575
RP-Bad-Sobernheim,49.7853,7.6500
RP-Meisenheim,49.7050,7.6700
RP-Stromberg,49.9486,7.7706
RP-Langenlonsheim,49.9111,7.8889
RP-Katzenelnbogen,50.2858,7.9639
RP-Hahnstaetten,50.2722,8.0653
RP-Polch,50.3019,7.3072
RP-Mendig,50.3675,7.2853
RP-Brohl-Luetzing,50.4894,7.3253
RP-Linz-Rhein,50.5722,7.2772
RP-Unkel,50.6017,7.2189
RP-Asbach-WW,50.6553,7.4097
RP-Altenkirchen,50.6864,7.6394
RP-Wissen,50.7833,7.7333
RP-Betzdorf,50.7917,7.8731
RP-Daaden,50.7547,7.9706
RP-Kirchen-Sieg,50.8131,7.8861
RP-Herdorf,50.7614,7.9508
RP-Mainz-Kostheim,50.0050,8.3000
RP-Bingen,49.9667,7.9000
RP-Boppard-Hirzenach,50.1633,7.6306
RP-Plaidt,50.3950,7.3922
RP-Vallendar,50.3975,7.6092
RP-Bendorf-Rhein,50.4250,7.5703
RP-Mayen-Land,50.3169,7.2272
RP-Daun-Vulkaneifel,50.1944,6.8311
RP-Wadern-Hochwald,49.5394,6.8856
RP-Trier-West,49.7592,6.6222
RP-Bitburg-Land,49.9764,6.5286
RP-Wittlich-Land,49.9858,6.8911
RP-Klausen,49.8917,6.8717
RP-Spangdahlem,49.9756,6.6906
RP-Salmtal,49.9450,6.7733
RP-Lutzerath,50.1083,7.0556
RP-Ulmen,50.2089,6.9786
RP-Cochem-Cond,50.1417,7.1750
SL-SB-Mitte,49.2354,6.9969
SL-SB-West,49.2350,6.9519
SL-Dudweiler,49.2772,7.0364
SL-Halberg,49.2206,7.0250
SL-Klarenthal,49.2492,6.9242
SL-Blieskastel,49.2367,7.2542
SL-St-Ingbert,49.2769,7.1153
SL-Bexbach,49.3469,7.2575
SL-Mettlach,49.4953,6.5917
SL-Lebach,49.4119,6.9089
SL-Schmelz,49.4419,6.8431
SL-Puettlingen,49.2858,6.8847
SL-Heusweiler,49.3367,6.9333
SL-Kirkel,49.2856,7.2308
SL-Wadern,49.5378,6.8814
SL-Losheim,49.5072,6.7472
SL-Wallerfangen,49.3289,6.7103
SL-Saarwellingen,49.3550,6.8033
SL-Schwalbach-Saar,49.3036,6.8242
SL-Bous,49.2750,6.8144
SL-Quierschied,49.3175,7.0408
SL-Sulzbach-Saar,49.2992,7.0608
SL-Ottweiler,49.4014,7.1697
SL-Tholey,49.4847,7.0697
SL-Friedrichsthal,49.3286,7.0931
SL-Spiesen-Elversberg,49.3072,7.1342
SL-Eppelborn,49.4044,6.9647
SL-Gersheim,49.1561,7.2050
SL-Riegelsberg,49.3017,6.9300
SL-Beckingen,49.4042,6.7042
SL-Rehlingen-Siersbg,49.3675,6.6939
SL-Nalbach,49.3736,6.7833
SL-Nonnweiler,49.5839,6.9519
SL-Nohfelden,49.5867,7.1408
SL-Marpingen,49.4475,7.0492
SL-Namborn,49.5181,7.1336
SN-Radebeul,51.1042,13.6614
SN-Coswig-Sachsen,51.1306,13.5867
SN-Heidenau-Sachsen,50.9750,13.8567
SN-Tharandt,50.9836,13.5783
SN-Wilsdruff,51.0531,13.5408
SN-Dippoldiswalde,50.8989,13.6650
SN-Stolpen,51.0497,14.0825
SN-Neustadt-Sachsen,51.0250,14.2128
SN-Bischofswerda,51.1300,14.1786
SN-Radeberg,51.1158,13.9131
SN-Radeburg,51.2117,13.7244
SN-Schkeuditz,51.3958,12.2228
SN-Taucha,51.3814,12.4928
SN-Markranstaedt,51.3000,12.2236
SN-Brandis,51.3306,12.6094
SN-Zwenkau,51.2197,12.3242
SN-Bad-Lausick,51.1419,12.6428
SN-Pegau,51.1689,12.2547
SN-Naunhof,51.2767,12.5883
SN-Geithain,51.0494,12.6906
SN-Limbach-Oberfrohna,50.8625,12.7611
SN-Hohenstein-Ernstth,50.7972,12.7081
SN-Burgstaedt,50.9136,12.8128
SN-Frankenberg-Sachs,50.9117,13.0414
SN-Hainichen,50.9714,13.1297
SN-Lichtenstein-Sachs,50.7600,12.6294
SN-Oederan,50.8631,13.1739
SN-Mulda-Sachsen,50.7997,13.4339
SN-Olbernhau,50.6608,13.3303
SN-Zwoenitz,50.6308,12.8056
SN-Stollberg-Erz,50.7081,12.7706
SN-Lugau,50.7406,12.7414
SN-Oelsnitz-Erz,50.6889,12.7236
SN-Loessnitz,50.6206,12.7322
SN-Eibenstock,50.4972,12.5908
SN-Schlettau,50.5572,12.9747
SN-Johanngeorgenstadt,50.4322,12.7100
SN-Brand-Erbisdorf,50.8631,13.3175
SN-Floeha,50.8550,13.0728
SN-Augustusburg,50.8167,13.1003
SN-Thalheim-Erz,50.6900,12.8500
SN-Pockau-Lengefeld,50.7058,13.2825
SN-Seiffen,50.6433,13.4503
SN-Falkenstein-Vogt,50.4742,12.3681
SN-Markneukirchen,50.3164,12.3306
SN-Rodewisch,50.5300,12.4081
SN-Treuen,50.5417,12.3194
SN-Adorf-Vogt,50.3258,12.2581
SN-Oelsnitz-Vogt,50.4153,12.1700
SN-Weisswasser,51.5036,14.6394
SN-Neugersdorf,50.9831,14.6011
SN-Bernsdorf-OL,51.3683,14.0628
SN-Wittichenau,51.3856,14.2278
SN-Lauta-OL,51.4519,14.0908
SN-Bad-Muskau,51.5419,14.7228
SN-Rothenburg-OL,51.3406,14.9633
SN-Ostritz,50.9514,14.9319
SN-Olbersdorf-OL,50.8911,14.7706
SN-Eibau,50.9189,14.6481
SN-Herrnhut,51.0294,14.7406
SN-Meerane,50.8483,12.4633
SN-Wilkau-Hasslau,50.6750,12.4683
SN-Hartenstein-Sachs,50.6578,12.5719
SN-Kirchberg-Sachsen,50.6289,12.5306
SN-Hartmannsdorf,50.8678,12.7900
SN-Rosswein,51.0631,13.1808
SN-Striegistal,51.0147,13.1856
SN-Roetha,51.2089,12.4625
SN-Espenhain,51.1786,12.4844
SN-Boehlen-Sachsen,51.2086,12.3911
SN-Frohburg,51.0567,12.5550
SN-Kohren-Sahlis,51.0050,12.6256
SN-Penig,50.9367,12.7058
SN-Lunzenau,50.9486,12.7900
SN-Gornau-Erz,50.7458,13.0264
SN-Kreischa,50.9617,13.7714
TH-Worbis,51.4194,10.3597
TH-Leinefelde,51.3856,10.3211
TH-Dingelstaedt,51.3239,10.3164
TH-Bleicherode,51.4347,10.5675
TH-Ellrich,51.5836,10.6594
TH-Heringen-TH,51.4456,10.0067
TH-Bad-Frankenhausen,51.3611,11.1011
TH-Kelbra,51.4339,11.0367
TH-Rossleben,51.3000,11.4589
TH-Friedrichroda,50.8589,10.5675
TH-Tabarz,50.8606,10.5031
TH-Waltershausen,50.8983,10.5611
TH-Ohrdruf,50.8278,10.7233
TH-Bad-Liebenstein,50.8264,10.3625
TH-Tambach-Dietharz,50.7747,10.6453
TH-Steinbach-Hallenb,50.6611,10.5847
TH-Trusetal,50.6800,10.5217
TH-Frauenwald,50.5736,10.7556
TH-Brotterode,50.7794,10.5503
TH-Floh-Seligenthal,50.7250,10.4817
TH-Vacha,50.8336,10.0392
TH-Tiefenort,50.8525,10.1681
TH-Themar,50.5125,10.6500
TH-Schleusingen,50.5117,10.7544
TH-Schmoelln,50.8961,12.3503
TH-Ronneburg,50.8650,12.1789
TH-Bad-Blankenburg,50.6953,11.2700
TH-Hermsdorf-TH,50.8983,11.8628
TH-Kahla,50.8053,11.5808
TH-Buergel,50.9469,11.7461
TH-Neustadt-Orla,50.7311,11.7506
TH-Triptis,50.7556,11.9303
TH-Bad-Koestritz,50.9303,12.0394
TH-Muenchenbernsdorf,50.8519,12.0231
TH-Oberhof,50.7050,10.7242
TH-Zella-Mehlis,50.6553,10.6592
TH-Steinach-TW,50.4633,11.1753
TH-Lauscha,50.4767,11.1469
TH-Neuhaus-Rennweg,50.5111,11.1394
TH-Lehesten,50.4658,11.4500
TH-Probstzella,50.5378,11.3814
TH-Sitzendorf,50.6747,11.1689
TH-Schwarza,50.6767,11.3239
TH-Koenigsee,50.6800,11.1006
TH-Schwarzburg,50.6411,11.1944
TH-Heldburg,50.2872,10.7322
TH-Roemhild,50.3964,10.5450
TH-Bad-Salzungen-Sued,50.7839,10.2294
TH-Wernshausen,50.7361,10.3722
TH-Geisa,50.7081,9.9444
TH-Stadtlengsfeld,50.7700,10.1517
TH-Dermbach,50.7142,10.1206
TH-Kaltennordheim,50.6228,10.1542
TH-Berka-Werra,50.9347,10.0750
TH-Ruhla,50.8867,10.3556
TH-Creuzburg,51.0481,10.2622
TH-Treffurt,51.1378,10.2300
TH-Mihla,51.0569,10.3322
TH-Vacha-Roehn,50.8336,10.0392
TH-Schalkau,50.4839,11.0314
TH-Weidhausen,50.2814,11.0728
TH-Hildburghausen-Ld,50.4267,10.7311
TH-Tann-Roehn,50.6403,9.9928
TH-Gefell,50.4458,11.7411
TH-Tanna,50.5408,11.8164
TH-Hirschberg-Saale,50.4419,11.7906
TH-Blankenstein,50.4194,11.6822
TH-Ranis,50.6611,11.5683
TH-Krölpa,50.6717,11.6228
ST-Suelzetal,52.0444,11.5403
ST-Barleben,52.2003,11.6181
ST-Hadmersleben,52.0067,11.3022
ST-Querfurt,51.3833,11.6033
ST-Mansfeld,51.5961,11.4564
ST-Lutherstadt-Eislebn,51.5258,11.5450
ST-Graefenhainichen,51.7297,12.4475
ST-Bad-Lauchstaedt,51.3886,11.8678
ST-Leuna,51.3164,12.0117
ST-Halle-Neustadt,51.4811,11.9389
ST-Allstedt,51.4136,11.3925
ST-Kloetze,52.6253,11.1606
ST-Osterburg,52.7864,11.7544
ST-Arendsee,52.8825,11.4847
ST-Bismark,52.6661,11.5544
ST-Kalbe-Milde,52.6511,11.3925
ST-Havelberg,52.8253,12.0786
ST-Tangerhuette,52.4322,11.8197
ST-Beetzendorf,52.6911,11.0989
ST-Coswig-Anhalt,51.8800,12.4378
ST-Jessen,51.7906,12.9636
ST-Annaburg,51.7281,13.0753
ST-Pretzsch,51.7853,12.7825
ST-Oranienbaum,51.8011,12.4031
ST-Woerlitz,51.8417,12.4136
ST-Raguhn,51.7144,12.2886
ST-Thale,51.7464,11.0381
ST-Ilsenburg,51.8628,10.6822
ST-Blankenburg-Harz,51.7997,10.9533
ST-Oberharz-Brocken,51.7575,10.7547
ST-Falkenstein-Harz,51.6483,11.3214
ST-Allrode,51.7058,10.9831
ST-Schierke,51.7617,10.6519
ST-Elbingerode,51.7708,10.8089
ST-Hohenmoelsen,51.1614,12.0925
ST-Luetzen,51.2575,12.1422
ST-Teuchern,51.1050,12.0203
ST-Osterfeld,51.0833,11.9081
ST-Nebra,51.2861,11.5575
ST-Freyburg,51.2153,11.7656
ST-Goseck,51.1889,11.8519
ST-Stolberg-Harz,51.5789,10.9517
ST-Suedharz,51.5214,10.9367
ST-Wippra,51.5944,11.2614
ST-Roßla,51.4644,11.0683
ST-Berga,51.4564,11.0339
ST-Annarode,51.5681,11.3536
ST-Hettstedt-Land,51.6478,11.5092
ST-Saale-Holzland-N,51.4861,12.1283
ST-Mansfeld-Suedhz,51.6033,11.5453
ST-Wanzleben,52.0581,11.4339
ST-Schoenebeck-Elbe,52.0186,11.7300
ST-Calbe-Saale,51.9075,11.7708
ST-Egeln,51.9508,11.4344
ST-Apenburg,52.7586,11.0394
ST-Diesdorf,52.7494,10.8664
ST-Mieste,52.4708,11.2089
ST-Letzlingen,52.4283,11.4053
ST-Neuhaldensleben,52.2872,11.4097
ST-Loburg,52.1167,12.0825
ST-Moeckern,52.1442,11.9558
BB-Werder-Havel,52.3789,12.9342
BB-Beelitz,52.2364,12.9858
BB-Teltow,52.4047,13.2658
BB-Stahnsdorf,52.3939,13.2233
BB-Kleinmachnow,52.4072,13.2236
BB-Brieselang,52.5867,13.0089
BB-Velten,52.6889,13.1764
BB-Hennigsdorf,52.6411,13.2008
BB-Birkenwerder,52.6822,13.2942
BB-Eichwalde,52.3633,13.6325
BB-Wandlitz,52.7458,13.4628
BB-Hohen-Neuendorf,52.6700,13.2917
BB-Wustermark,52.5489,12.9311
BB-Nauen,52.6072,12.8736
BB-Erkner,52.4250,13.7494
BB-Mittenwalde-BB,52.2606,13.5481
BB-Zossen,52.2161,13.4500
BB-Wildau,52.3211,13.6325
BB-Schoenefeld,52.3911,13.5081
BB-Blankenfelde-Mahlow,52.3583,13.3997
BB-Ludwigsfelde,52.3036,13.2603
BB-Trebbin,52.2150,13.2125
BB-Petershagen-Eggsdf,52.5267,13.7117
BB-Neuenhagen-Berlin,52.5236,13.6833
BB-Ahrensfelde,52.5850,13.5703
BB-Panketal,52.6361,13.4781
BB-Dallgow-Doeberitz,52.5364,13.0747
BB-Lauchhammer,51.4992,13.7806
BB-Grossraeschen,51.5778,14.0083
BB-Vetschau,51.7833,14.0747
BB-Calau,51.7444,13.9472
BB-Guben,51.9528,14.7144
BB-Eisenhuettenstadt,52.1483,14.6517
BB-Storkow,52.2533,13.9344
BB-Luckau,51.8525,13.7011
BB-Doberlug-Kirchhain,51.6219,13.5750
BB-Bad-Liebenwerda,51.5167,13.3922
BB-Falkenberg-Elster,51.5814,13.2406
BB-Finsterwalde,51.6336,13.7064
BB-Lychen,53.2178,13.3197
BB-Joachimsthal,52.9803,13.7456
BB-Gransee,53.0014,13.1564
BB-Boitzenburg,53.2825,13.5933
BB-Pritzwalk,53.1494,12.1819
BB-Wittenberge,52.9956,11.7506
BB-Bad-Wilsnack,53.0028,11.9586
BB-Putlitz,53.2528,12.0589
BB-Meyenburg,53.3056,12.2456
BB-Plattenburg,52.9356,12.0125
BB-Premnitz,52.5275,12.3422
BB-Friesack,52.7361,12.5797
BB-Ketzin,52.4825,12.8553
BB-Muellrose,52.2467,14.4033
BB-Bad-Saarow,52.2914,14.0628
BB-Letschin,52.6428,14.3303
BB-Muencheberg,52.5108,14.1239
BB-Wriezen,52.7172,14.1303
BB-Bad-Freienwalde,52.7825,14.0322
BB-Rheinsberg,53.0975,12.8983
BB-Kyritz,52.9408,12.3989
BB-Wusterhausen-Dosse,52.8908,12.4511
BB-Lindow-Mark,52.9700,12.9925
BB-Fehrbellin,52.8050,12.7647
BB-Drebkau,51.6553,14.2358
BB-Welzow,51.5836,14.1481
BB-Doebern,51.6225,14.5972
BB-Sonnewalde,51.7000,13.6464
BB-Lieberose,51.9750,14.2964
BB-Peitz,51.8678,14.4083
BB-Burg-Spreewald,51.8389,14.1217
BB-Vetschau-Spreewald,51.7833,14.0747
BB-Lehnin-Kloster,52.3194,12.7400
BB-Treuenbrietzen,52.0986,12.8703
BB-Niemegk,52.0697,12.6828
BB-Wiesenburg-Mark,52.1208,12.4592
BB-Brueck,52.1972,12.7592
BB-Dahme-Mark,51.8744,13.4267
BB-Mittenwalde-Mark,52.2606,13.5481
BB-Baruth-Mark,52.0517,13.5039
BB-Friedland-Niederlsz,52.1094,14.2811
BB-Lieberose-Niederlsz,51.9750,14.2964
BB-Schoenwalde-Glien,52.6433,13.1539
BB-Werneuchen,52.6306,13.7256
BB-Altlandsberg,52.5664,13.7286
BB-Liebenwalde,52.8639,13.3942
BB-Zehdenick,52.9794,13.3328
BB-Mittenwalde-Uckmk,53.1247,13.5400
BB-Brandenburg-West,52.4172,12.5097
BB-Glindow,52.3553,12.9097
BB-Caputh,52.3461,13.0072
BB-Geltow,52.3733,12.9550
BB-Michendorf,52.3083,13.0269
BB-Saarmund,52.3356,13.1183
BE-Tiergarten,52.5144,13.3500
BE-Wedding,52.5489,13.3661
BE-Gesundbrunnen,52.5500,13.3886
BE-Moabit,52.5278,13.3406
BE-Hansaviertel,52.5183,13.3433
BE-Kreuzberg,52.4978,13.4017
BE-Friedrichshain,52.5147,13.4544
BE-Prenzlauer-Berg,52.5389,13.4239
BE-Weissensee,52.5567,13.4628
BE-Buch,52.6361,13.4836
BE-Karow,52.6181,13.4756
BE-Heinersdorf,52.5722,13.4419
BE-Niederschoenhausen,52.5811,13.4083
BE-Rosenthal,52.5942,13.3819
BE-Wilhelmsruh,52.5853,13.3725
BE-Blankenburg,52.6011,13.4564
BE-Blankenfelde-BE,52.6244,13.4053
BE-Charlottenburg,52.5161,13.3036
BE-Wilmersdorf,52.4856,13.3097
BE-Halensee,52.4961,13.2953
BE-Westend,52.5189,13.2719
BE-Schmargendorf,52.4750,13.2872
BE-Grunewald,52.4878,13.2625
BE-Charlottenburg-Nord,52.5358,13.2983
BE-Spandau,52.5350,13.1997
BE-Haselhorst,52.5408,13.2317
BE-Siemensstadt,52.5378,13.2706
BE-Falkenhagener-Feld,52.5519,13.1808
BE-Hakenfelde,52.5556,13.2150
BE-Wilhelmstadt,52.5253,13.1828
BE-Staaken,52.5328,13.1389
BE-Gatow,52.4778,13.1925
BE-Kladow,52.4525,13.1408
BE-Steglitz,52.4564,13.3322
BE-Lichterfelde,52.4358,13.3158
BE-Lankwitz,52.4400,13.3475
